user_pseudo_id,event_timestamp,event_name,source,medium,campaign
3897075389.2464319166,1605792495237676,session_start,(data deleted),(data deleted),(data deleted)
4957745255.8481365903,1605776721970809,session_start,(data deleted),(data deleted),(data deleted)
5073408948.1766623779,1605781077064774,session_start,(data deleted),(data deleted),(data deleted)
5139305268.0048537311,1605819437249610,session_start,(data deleted),(data deleted),(data deleted)
5188297046.9631534939,1605752152025101,session_start,<Other>,(data deleted),(data deleted)
5383140693.1921266004,1605827565087410,session_start,(data deleted),(data deleted),(data deleted)
5438681641.4328775479,1605759500098582,session_start,(data deleted),(data deleted),(data deleted)
6361058353.4618245164,1605794681113098,session_start,(data deleted),(data deleted),(data deleted)
6639999902.2901437525,1605793237513912,session_start,(data deleted),(data deleted),(data deleted)
8053205344.2693431131,1605780668100867,session_start,(data deleted),(data deleted),(data deleted)
8156646657.1507119761,1605817986610930,session_start,(data deleted),(data deleted),(data deleted)
8198656760.2909982661,1605828627362483,session_start,(data deleted),(data deleted),(data deleted)
8402813814.7140329728,1605778771895966,session_start,(data deleted),(data deleted),(data deleted)
8444872451.6408610201,1605816549249509,session_start,(data deleted),(data deleted),(data deleted)
8768477028.8637177011,1605757858012282,session_start,(data deleted),(data deleted),(data deleted)
8965679024.3331613745,1605766825332872,session_start,(data deleted),(data deleted),(data deleted)
1603505.5621824416,1605792945964838,purchase,(data deleted),(data deleted),(data deleted)
1603505.5621824416,1605792945941346,purchase,(data deleted),(data deleted),(data deleted)
7013729.3490992264,1605798783198619,purchase,(data deleted),(data deleted),(data deleted)
7013729.3490992264,1605798783157839,purchase,(data deleted),(data deleted),(data deleted)
72491659.8341700565,1605767571327603,purchase,(data deleted),(data deleted),(data deleted)
8039416.4498627108,1605807152593952,purchase,(data deleted),(data deleted),(data deleted)
8039416.4498627108,1605807152562885,purchase,(data deleted),(data deleted),(data deleted)
88827381.9303945281,1605793832492202,purchase,(data deleted),(data deleted),(data deleted)
88827381.9303945281,1605793832446113,purchase,(data deleted),(data deleted),(data deleted)
1045890.7647466940,1605443921032547,session_start,(data deleted),(data deleted),(data deleted)
1077731.3617800846,1605413410202355,session_start,(data deleted),(data deleted),(data deleted)
1262212.4266949570,1605403865404420,session_start,(data deleted),(data deleted),(data deleted)
1457551.9813423359,1605473317715274,session_start,(data deleted),(data deleted),(data deleted)
1493938.1547211988,1605465521438940,session_start,(data deleted),(data deleted),(data deleted)
1493938.1547211988,1605474714507041,session_start,(data deleted),(data deleted),(data deleted)
1504020.7661034060,1605446437930100,session_start,(data deleted),(data deleted),(data deleted)
1583154.6052383281,1605458200116641,session_start,(data deleted),(data deleted),(data deleted)
1619955.1831633439,1605414238166859,session_start,(data deleted),(data deleted),(data deleted)
1766215.6576167397,1605416450464222,session_start,(data deleted),(data deleted),(data deleted)
1857682.4449261658,1605436204849493,session_start,(data deleted),(data deleted),(data deleted)
1933490.1851112366,1605464247456809,session_start,(data deleted),(data deleted),(data deleted)
1934894.4756439339,1605473765242501,session_start,(data deleted),(data deleted),(data deleted)
2067845.7410750039,1605399195364607,session_start,(data deleted),(data deleted),(data deleted)
2209752.6406261835,1605407664917779,session_start,(data deleted),(data deleted),(data deleted)
2310041.3808628315,1605408057664314,session_start,(data deleted),(data deleted),(data deleted)
2547168.7711231327,1605480160797587,session_start,(data deleted),(data deleted),(data deleted)
2577075.8550104424,1605458148573413,session_start,(data deleted),(data deleted),(data deleted)
3503195.9900480540,1605444652251461,session_start,(data deleted),(data deleted),(data deleted)
3665901.0240932565,1605429689259459,session_start,(data deleted),(data deleted),(data deleted)
3788185.5813331591,1605436229142754,session_start,(data deleted),(data deleted),<Other>
3818308.6356670044,1605418755898797,session_start,(data deleted),(data deleted),(data deleted)
4055873.2804573216,1605447628852507,session_start,(data deleted),(data deleted),(data deleted)
